codigo_pais,pais,nivel_ingreso,a�o,codigo_indicador,energia_per_capita
AZE,Azerbaijan,Upper middle income,2012,EG.USE.PCAP.KG.OE,1472.9
AZE,Azerbaijan,Upper middle income,2013,EG.USE.PCAP.KG.OE,1474
BEL,Belgium,High income,1980,EG.USE.PCAP.KG.OE,4743.42
BEL,Belgium,High income,1981,EG.USE.PCAP.KG.OE,4415.36
BEL,Belgium,High income,1982,EG.USE.PCAP.KG.OE,4208.26
BEL,Belgium,High income,1983,EG.USE.PCAP.KG.OE,4156.26
BEL,Belgium,High income,1984,EG.USE.PCAP.KG.OE,4334.9
BEL,Belgium,High income,1985,EG.USE.PCAP.KG.OE,4474.06
BEL,Belgium,High income,1986,EG.USE.PCAP.KG.OE,4633.92
BEL,Belgium,High income,1987,EG.USE.PCAP.KG.OE,4727.69
BEL,Belgium,High income,1988,EG.USE.PCAP.KG.OE,4770.95
BEL,Belgium,High income,1989,EG.USE.PCAP.KG.OE,4798.93
BEL,Belgium,High income,1990,EG.USE.PCAP.KG.OE,4809.87
BEL,Belgium,High income,1991,EG.USE.PCAP.KG.OE,5006
BEL,Belgium,High income,1992,EG.USE.PCAP.KG.OE,5040.67
BEL,Belgium,High income,1993,EG.USE.PCAP.KG.OE,4902.27
BEL,Belgium,High income,1994,EG.USE.PCAP.KG.OE,5186.19
BEL,Belgium,High income,1995,EG.USE.PCAP.KG.OE,5267.67
BEL,Belgium,High income,1996,EG.USE.PCAP.KG.OE,5536.47
BEL,Belgium,High income,1997,EG.USE.PCAP.KG.OE,5523.46
BEL,Belgium,High income,1998,EG.USE.PCAP.KG.OE,5603.16
BEL,Belgium,High income,1999,EG.USE.PCAP.KG.OE,5612.71
BEL,Belgium,High income,2000,EG.USE.PCAP.KG.OE,5669.36
BEL,Belgium,High income,2001,EG.USE.PCAP.KG.OE,5634.22
BEL,Belgium,High income,2002,EG.USE.PCAP.KG.OE,5390.72
BEL,Belgium,High income,2003,EG.USE.PCAP.KG.OE,5590.03
BEL,Belgium,High income,2004,EG.USE.PCAP.KG.OE,5592.99
BEL,Belgium,High income,2005,EG.USE.PCAP.KG.OE,5555.62
BEL,Belgium,High income,2006,EG.USE.PCAP.KG.OE,5470.49
BEL,Belgium,High income,2007,EG.USE.PCAP.KG.OE,5336.96
BEL,Belgium,High income,2008,EG.USE.PCAP.KG.OE,5454.67
BEL,Belgium,High income,2009,EG.USE.PCAP.KG.OE,5196.58
BEL,Belgium,High income,2010,EG.USE.PCAP.KG.OE,5539.47
BEL,Belgium,High income,2011,EG.USE.PCAP.KG.OE,5092.32
BEL,Belgium,High income,2012,EG.USE.PCAP.KG.OE,4845.49
BEL,Belgium,High income,2013,EG.USE.PCAP.KG.OE,4997.46
BEN,Benin,Lower middle income,1980,EG.USE.PCAP.KG.OE,352.78
BEN,Benin,Lower middle income,1981,EG.USE.PCAP.KG.OE,342.57
BEN,Benin,Lower middle income,1982,EG.USE.PCAP.KG.OE,344.56
BEN,Benin,Lower middle income,1983,EG.USE.PCAP.KG.OE,344.25
BEN,Benin,Lower middle income,1984,EG.USE.PCAP.KG.OE,342.7
BEN,Benin,Lower middle income,1985,EG.USE.PCAP.KG.OE,349.05
BEN,Benin,Lower middle income,1986,EG.USE.PCAP.KG.OE,342.16
BEN,Benin,Lower middle income,1987,EG.USE.PCAP.KG.OE,336.74
BEN,Benin,Lower middle income,1988,EG.USE.PCAP.KG.OE,335.23
BEN,Benin,Lower middle income,1989,EG.USE.PCAP.KG.OE,327.16
BEN,Benin,Lower middle income,1990,EG.USE.PCAP.KG.OE,323.63
BEN,Benin,Lower middle income,1991,EG.USE.PCAP.KG.OE,318.66
BEN,Benin,Lower middle income,1992,EG.USE.PCAP.KG.OE,316.67
BEN,Benin,Lower middle income,1993,EG.USE.PCAP.KG.OE,310
BEN,Benin,Lower middle income,1994,EG.USE.PCAP.KG.OE,305.12
BEN,Benin,Lower middle income,1995,EG.USE.PCAP.KG.OE,305.47
BEN,Benin,Lower middle income,1996,EG.USE.PCAP.KG.OE,346.69
BEN,Benin,Lower middle income,1997,EG.USE.PCAP.KG.OE,349.38
BEN,Benin,Lower middle income,1998,EG.USE.PCAP.KG.OE,334.32
BEN,Benin,Lower middle income,1999,EG.USE.PCAP.KG.OE,338.24
BEN,Benin,Lower middle income,2000,EG.USE.PCAP.KG.OE,283.32
BEN,Benin,Lower middle income,2001,EG.USE.PCAP.KG.OE,292.36
BEN,Benin,Lower middle income,2002,EG.USE.PCAP.KG.OE,304.35
BEN,Benin,Lower middle income,2003,EG.USE.PCAP.KG.OE,311.46
BEN,Benin,Lower middle income,2004,EG.USE.PCAP.KG.OE,315.47
BEN,Benin,Lower middle income,2005,EG.USE.PCAP.KG.OE,306.68
BEN,Benin,Lower middle income,2006,EG.USE.PCAP.KG.OE,350.97
BEN,Benin,Lower middle income,2007,EG.USE.PCAP.KG.OE,370.77
BEN,Benin,Lower middle income,2008,EG.USE.PCAP.KG.OE,367.99
BEN,Benin,Lower middle income,2009,EG.USE.PCAP.KG.OE,374.9
BEN,Benin,Lower middle income,2010,EG.USE.PCAP.KG.OE,386.77
BEN,Benin,Lower middle income,2011,EG.USE.PCAP.KG.OE,385.94
BEN,Benin,Lower middle income,2012,EG.USE.PCAP.KG.OE,388.31
BEN,Benin,Lower middle income,2013,EG.USE.PCAP.KG.OE,394.26
BGD,Bangladesh,Lower middle income,1980,EG.USE.PCAP.KG.OE,100.11
BGD,Bangladesh,Lower middle income,1981,EG.USE.PCAP.KG.OE,99.52
BGD,Bangladesh,Lower middle income,1982,EG.USE.PCAP.KG.OE,102.28
BGD,Bangladesh,Lower middle income,1983,EG.USE.PCAP.KG.OE,101.87
BGD,Bangladesh,Lower middle income,1984,EG.USE.PCAP.KG.OE,100.61
BGD,Bangladesh,Lower middle income,1985,EG.USE.PCAP.KG.OE,103.7
BGD,Bangladesh,Lower middle income,1986,EG.USE.PCAP.KG.OE,108.42
BGD,Bangladesh,Lower middle income,1987,EG.USE.PCAP.KG.OE,104.38
BGD,Bangladesh,Lower middle income,1988,EG.USE.PCAP.KG.OE,112.25
BGD,Bangladesh,Lower middle income,1989,EG.USE.PCAP.KG.OE,115.36
BGD,Bangladesh,Lower middle income,1990,EG.USE.PCAP.KG.OE,118.88
BGD,Bangladesh,Lower middle income,1991,EG.USE.PCAP.KG.OE,114.93
BGD,Bangladesh,Lower middle income,1992,EG.USE.PCAP.KG.OE,119.1
BGD,Bangladesh,Lower middle income,1993,EG.USE.PCAP.KG.OE,123.37
BGD,Bangladesh,Lower middle income,1994,EG.USE.PCAP.KG.OE,126.4
BGD,Bangladesh,Lower middle income,1995,EG.USE.PCAP.KG.OE,134.98
BGD,Bangladesh,Lower middle income,1996,EG.USE.PCAP.KG.OE,133.42
BGD,Bangladesh,Lower middle income,1997,EG.USE.PCAP.KG.OE,136.91
BGD,Bangladesh,Lower middle income,1998,EG.USE.PCAP.KG.OE,140.07
BGD,Bangladesh,Lower middle income,1999,EG.USE.PCAP.KG.OE,139.24
BGD,Bangladesh,Lower middle income,2000,EG.USE.PCAP.KG.OE,141.35
BGD,Bangladesh,Lower middle income,2001,EG.USE.PCAP.KG.OE,151.72
BGD,Bangladesh,Lower middle income,2002,EG.USE.PCAP.KG.OE,152.48
BGD,Bangladesh,Lower middle income,2003,EG.USE.PCAP.KG.OE,157.89
BGD,Bangladesh,Lower middle income,2004,EG.USE.PCAP.KG.OE,158.16
BGD,Bangladesh,Lower middle income,2005,EG.USE.PCAP.KG.OE,161.76
BGD,Bangladesh,Lower middle income,2006,EG.USE.PCAP.KG.OE,171.23
BGD,Bangladesh,Lower middle income,2007,EG.USE.PCAP.KG.OE,177.02
BGD,Bangladesh,Lower middle income,2008,EG.USE.PCAP.KG.OE,184.16
BGD,Bangladesh,Lower middle income,2009,EG.USE.PCAP.KG.OE,192.04
BGD,Bangladesh,Lower middle income,2010,EG.USE.PCAP.KG.OE,205.62
BGD,Bangladesh,Lower middle income,2011,EG.USE.PCAP.KG.OE,210.73
BGD,Bangladesh,Lower middle income,2012,EG.USE.PCAP.KG.OE,218.4
BGD,Bangladesh,Lower middle income,2013,EG.USE.PCAP.KG.OE,220.23
BGR,Bulgaria,Upper middle income,1980,EG.USE.PCAP.KG.OE,3203.61
BGR,Bulgaria,Upper middle income,1981,EG.USE.PCAP.KG.OE,3185.51
BGR,Bulgaria,Upper middle income,1982,EG.USE.PCAP.KG.OE,3309.21
BGR,Bulgaria,Upper middle income,1983,EG.USE.PCAP.KG.OE,3370.13
BGR,Bulgaria,Upper middle income,1984,EG.USE.PCAP.KG.OE,3387.27
BGR,Bulgaria,Upper middle income,1985,EG.USE.PCAP.KG.OE,3419.77
BGR,Bulgaria,Upper middle income,1986,EG.USE.PCAP.KG.OE,3450.94
BGR,Bulgaria,Upper middle income,1987,EG.USE.PCAP.KG.OE,3411.07
BGR,Bulgaria,Upper middle income,1988,EG.USE.PCAP.KG.OE,3488.29
BGR,Bulgaria,Upper middle income,1989,EG.USE.PCAP.KG.OE,3426.94
BGR,Bulgaria,Upper middle income,1990,EG.USE.PCAP.KG.OE,3237.35
BGR,Bulgaria,Upper middle income,1991,EG.USE.PCAP.KG.OE,2536.64
BGR,Bulgaria,Upper middle income,1992,EG.USE.PCAP.KG.OE,2396.01
BGR,Bulgaria,Upper middle income,1993,EG.USE.PCAP.KG.OE,2590.01
BGR,Bulgaria,Upper middle income,1994,EG.USE.PCAP.KG.OE,2519.86
BGR,Bulgaria,Upper middle income,1995,EG.USE.PCAP.KG.OE,2746.67
BGR,Bulgaria,Upper middle income,1996,EG.USE.PCAP.KG.OE,2745.71
BGR,Bulgaria,Upper middle income,1997,EG.USE.PCAP.KG.OE,2504.12
BGR,Bulgaria,Upper middle income,1998,EG.USE.PCAP.KG.OE,2425.95
BGR,Bulgaria,Upper middle income,1999,EG.USE.PCAP.KG.OE,2230.66
BGR,Bulgaria,Upper middle income,2000,EG.USE.PCAP.KG.OE,2277.37
BGR,Bulgaria,Upper middle income,2001,EG.USE.PCAP.KG.OE,2421.15
BGR,Bulgaria,Upper middle income,2002,EG.USE.PCAP.KG.OE,2410.97
BGR,Bulgaria,Upper middle income,2003,EG.USE.PCAP.KG.OE,2490.42
BGR,Bulgaria,Upper middle income,2004,EG.USE.PCAP.KG.OE,2440.7
BGR,Bulgaria,Upper middle income,2005,EG.USE.PCAP.KG.OE,2597.9
BGR,Bulgaria,Upper middle income,2006,EG.USE.PCAP.KG.OE,2691.46
BGR,Bulgaria,Upper middle income,2007,EG.USE.PCAP.KG.OE,2666.11
BGR,Bulgaria,Upper middle income,2008,EG.USE.PCAP.KG.OE,2648.87
BGR,Bulgaria,Upper middle income,2009,EG.USE.PCAP.KG.OE,2351.66
BGR,Bulgaria,Upper middle income,2010,EG.USE.PCAP.KG.OE,2416.7
BGR,Bulgaria,Upper middle income,2011,EG.USE.PCAP.KG.OE,2617.13
BGR,Bulgaria,Upper middle income,2012,EG.USE.PCAP.KG.OE,2513.35
BGR,Bulgaria,Upper middle income,2013,EG.USE.PCAP.KG.OE,2329.12
BHR,Bahrain,High income,1980,EG.USE.PCAP.KG.OE,7736.6
BHR,Bahrain,High income,1981,EG.USE.PCAP.KG.OE,8222.32
BHR,Bahrain,High income,1982,EG.USE.PCAP.KG.OE,8953.48
BHR,Bahrain,High income,1983,EG.USE.PCAP.KG.OE,8328.16
BHR,Bahrain,High income,1984,EG.USE.PCAP.KG.OE,8580.49
BHR,Bahrain,High income,1985,EG.USE.PCAP.KG.OE,9580.29
BHR,Bahrain,High income,1986,EG.USE.PCAP.KG.OE,9880.47
BHR,Bahrain,High income,1987,EG.USE.PCAP.KG.OE,9164.81
BHR,Bahrain,High income,1988,EG.USE.PCAP.KG.OE,10099.78
BHR,Bahrain,High income,1989,EG.USE.PCAP.KG.OE,9853.9
BHR,Bahrain,High income,1990,EG.USE.PCAP.KG.OE,10116.94
BHR,Bahrain,High income,1991,EG.USE.PCAP.KG.OE,9624.1
BHR,Bahrain,High income,1992,EG.USE.PCAP.KG.OE,10224.31
BHR,Bahrain,High income,1993,EG.USE.PCAP.KG.OE,10413.29
BHR,Bahrain,High income,1994,EG.USE.PCAP.KG.OE,10705
BHR,Bahrain,High income,1995,EG.USE.PCAP.KG.OE,10492.11
BHR,Bahrain,High income,1996,EG.USE.PCAP.KG.OE,10160.02
BHR,Bahrain,High income,1997,EG.USE.PCAP.KG.OE,11104.04
BHR,Bahrain,High income,1998,EG.USE.PCAP.KG.OE,11322.24
BHR,Bahrain,High income,1999,EG.USE.PCAP.KG.OE,10899.68
BHR,Bahrain,High income,2000,EG.USE.PCAP.KG.OE,11199.61
BHR,Bahrain,High income,2001,EG.USE.PCAP.KG.OE,11212.4
BHR,Bahrain,High income,2002,EG.USE.PCAP.KG.OE,11345.21
BHR,Bahrain,High income,2003,EG.USE.PCAP.KG.OE,11573.26
BHR,Bahrain,High income,2004,EG.USE.PCAP.KG.OE,10847.86
BHR,Bahrain,High income,2005,EG.USE.PCAP.KG.OE,11510.32
BHR,Bahrain,High income,2006,EG.USE.PCAP.KG.OE,11454.06
BHR,Bahrain,High income,2007,EG.USE.PCAP.KG.OE,11184.11
BHR,Bahrain,High income,2008,EG.USE.PCAP.KG.OE,11362.07
BHR,Bahrain,High income,2009,EG.USE.PCAP.KG.OE,10388.48
BHR,Bahrain,High income,2010,EG.USE.PCAP.KG.OE,10436.77
BHR,Bahrain,High income,2011,EG.USE.PCAP.KG.OE,10453.08
BHR,Bahrain,High income,2012,EG.USE.PCAP.KG.OE,10251.07
BHR,Bahrain,High income,2013,EG.USE.PCAP.KG.OE,10860.47
BHS,The Bahamas,High income,1990,EG.USE.PCAP.KG.OE,2384.07
BHS,The Bahamas,High income,2004,EG.USE.PCAP.KG.OE,1935.36
BHS,The Bahamas,High income,2005,EG.USE.PCAP.KG.OE,2001.13
BHS,The Bahamas,High income,2006,EG.USE.PCAP.KG.OE,2001.91
BHS,The Bahamas,High income,2007,EG.USE.PCAP.KG.OE,1982.3
BIH,Bosnia and Herzegovina,Upper middle income,1990,EG.USE.PCAP.KG.OE,1561.44
BIH,Bosnia and Herzegovina,Upper middle income,1991,EG.USE.PCAP.KG.OE,1402.95
BIH,Bosnia and Herzegovina,Upper middle income,1992,EG.USE.PCAP.KG.OE,1040.5
BIH,Bosnia and Herzegovina,Upper middle income,1993,EG.USE.PCAP.KG.OE,940.01
BIH,Bosnia and Herzegovina,Upper middle income,1994,EG.USE.PCAP.KG.OE,381.43
BIH,Bosnia and Herzegovina,Upper middle income,1995,EG.USE.PCAP.KG.OE,398.39
BIH,Bosnia and Herzegovina,Upper middle income,1996,EG.USE.PCAP.KG.OE,446.61
BIH,Bosnia and Herzegovina,Upper middle income,1997,EG.USE.PCAP.KG.OE,665.65
BIH,Bosnia and Herzegovina,Upper middle income,1998,EG.USE.PCAP.KG.OE,813.79
BIH,Bosnia and Herzegovina,Upper middle income,1999,EG.USE.PCAP.KG.OE,797.94
BIH,Bosnia and Herzegovina,Upper middle income,2000,EG.USE.PCAP.KG.OE,1039.93
BIH,Bosnia and Herzegovina,Upper middle income,2001,EG.USE.PCAP.KG.OE,1001.24
BIH,Bosnia and Herzegovina,Upper middle income,2002,EG.USE.PCAP.KG.OE,1049.5
BIH,Bosnia and Herzegovina,Upper middle income,2003,EG.USE.PCAP.KG.OE,1051.45
BIH,Bosnia and Herzegovina,Upper middle income,2004,EG.USE.PCAP.KG.OE,1160.83
BIH,Bosnia and Herzegovina,Upper middle income,2005,EG.USE.PCAP.KG.OE,1230.97
BIH,Bosnia and Herzegovina,Upper middle income,2006,EG.USE.PCAP.KG.OE,1306.05
BIH,Bosnia and Herzegovina,Upper middle income,2007,EG.USE.PCAP.KG.OE,1323.42
BIH,Bosnia and Herzegovina,Upper middle income,2008,EG.USE.PCAP.KG.OE,1511.78
BIH,Bosnia and Herzegovina,Upper middle income,2009,EG.USE.PCAP.KG.OE,1603.37
BIH,Bosnia and Herzegovina,Upper middle income,2010,EG.USE.PCAP.KG.OE,1700.65
BIH,Bosnia and Herzegovina,Upper middle income,2011,EG.USE.PCAP.KG.OE,1908.97
BIH,Bosnia and Herzegovina,Upper middle income,2012,EG.USE.PCAP.KG.OE,1819.09
BIH,Bosnia and Herzegovina,Upper middle income,2013,EG.USE.PCAP.KG.OE,1784.08
BLR,Belarus,Upper middle income,1990,EG.USE.PCAP.KG.OE,4465.22
BLR,Belarus,Upper middle income,1991,EG.USE.PCAP.KG.OE,4348.45
BLR,Belarus,Upper middle income,1992,EG.USE.PCAP.KG.OE,3620.57
BLR,Belarus,Upper middle income,1993,EG.USE.PCAP.KG.OE,3076.69
BLR,Belarus,Upper middle income,1994,EG.USE.PCAP.KG.OE,2615.75
BLR,Belarus,Upper middle income,1995,EG.USE.PCAP.KG.OE,2427.71
BLR,Belarus,Upper middle income,1996,EG.USE.PCAP.KG.OE,2501.45
BLR,Belarus,Upper middle income,1997,EG.USE.PCAP.KG.OE,2505.5
BLR,Belarus,Upper middle income,1998,EG.USE.PCAP.KG.OE,2465.44
BLR,Belarus,Upper middle income,1999,EG.USE.PCAP.KG.OE,2411.57
BLR,Belarus,Upper middle income,2000,EG.USE.PCAP.KG.OE,2462.41
BLR,Belarus,Upper middle income,2001,EG.USE.PCAP.KG.OE,2485.57
BLR,Belarus,Upper middle income,2002,EG.USE.PCAP.KG.OE,2550.11
BLR,Belarus,Upper middle income,2003,EG.USE.PCAP.KG.OE,2643.69
BLR,Belarus,Upper middle income,2004,EG.USE.PCAP.KG.OE,2752.76
BLR,Belarus,Upper middle income,2005,EG.USE.PCAP.KG.OE,2768.82
BLR,Belarus,Upper middle income,2006,EG.USE.PCAP.KG.OE,2965.38
BLR,Belarus,Upper middle income,2007,EG.USE.PCAP.KG.OE,2917.91
BLR,Belarus,Upper middle income,2008,EG.USE.PCAP.KG.OE,2932.1
BLR,Belarus,Upper middle income,2009,EG.USE.PCAP.KG.OE,2790.78
BLR,Belarus,Upper middle income,2010,EG.USE.PCAP.KG.OE,2902.11
BLR,Belarus,Upper middle income,2011,EG.USE.PCAP.KG.OE,3101.43
BLR,Belarus,Upper middle income,2012,EG.USE.PCAP.KG.OE,3228.47
BLR,Belarus,Upper middle income,2013,EG.USE.PCAP.KG.OE,2888.46
BLZ,Belize,Upper middle income,1990,EG.USE.PCAP.KG.OE,581.73
BLZ,Belize,Upper middle income,2004,EG.USE.PCAP.KG.OE,569.58
BLZ,Belize,Upper middle income,2005,EG.USE.PCAP.KG.OE,574.23
BLZ,Belize,Upper middle income,2006,EG.USE.PCAP.KG.OE,595.71
BLZ,Belize,Upper middle income,2007,EG.USE.PCAP.KG.OE,598.98
BOL,Bolivia,Lower middle income,1980,EG.USE.PCAP.KG.OE,426.16
BOL,Bolivia,Lower middle income,1981,EG.USE.PCAP.KG.OE,437.66
BOL,Bolivia,Lower middle income,1982,EG.USE.PCAP.KG.OE,450.34
BOL,Bolivia,Lower middle income,1983,EG.USE.PCAP.KG.OE,418.17
BOL,Bolivia,Lower middle income,1984,EG.USE.PCAP.KG.OE,408.26
BOL,Bolivia,Lower middle income,1985,EG.USE.PCAP.KG.OE,394.64
BOL,Bolivia,Lower middle income,1986,EG.USE.PCAP.KG.OE,365.26
BOL,Bolivia,Lower middle income,1987,EG.USE.PCAP.KG.OE,331.32
BOL,Bolivia,Lower middle income,1988,EG.USE.PCAP.KG.OE,338.95
BOL,Bolivia,Lower middle income,1989,EG.USE.PCAP.KG.OE,353.53
BOL,Bolivia,Lower middle income,1990,EG.USE.PCAP.KG.OE,367.89
BOL,Bolivia,Lower middle income,1991,EG.USE.PCAP.KG.OE,371.46
BOL,Bolivia,Lower middle income,1992,EG.USE.PCAP.KG.OE,385.49
BOL,Bolivia,Lower middle income,1993,EG.USE.PCAP.KG.OE,403.93
BOL,Bolivia,Lower middle income,1994,EG.USE.PCAP.KG.OE,436
BOL,Bolivia,Lower middle income,1995,EG.USE.PCAP.KG.OE,480.07
BOL,Bolivia,Lower middle income,1996,EG.USE.PCAP.KG.OE,506.58
BOL,Bolivia,Lower middle income,1997,EG.USE.PCAP.KG.OE,542.43
BOL,Bolivia,Lower middle income,1998,EG.USE.PCAP.KG.OE,538.42
BOL,Bolivia,Lower middle income,1999,EG.USE.PCAP.KG.OE,519.57
BOL,Bolivia,Lower middle income,2000,EG.USE.PCAP.KG.OE,570.85
BOL,Bolivia,Lower middle income,2001,EG.USE.PCAP.KG.OE,436.37
BOL,Bolivia,Lower middle income,2002,EG.USE.PCAP.KG.OE,514.05
BOL,Bolivia,Lower middle income,2003,EG.USE.PCAP.KG.OE,525.18
BOL,Bolivia,Lower middle income,2004,EG.USE.PCAP.KG.OE,516.76
BOL,Bolivia,Lower middle income,2005,EG.USE.PCAP.KG.OE,553.92
BOL,Bolivia,Lower middle income,2006,EG.USE.PCAP.KG.OE,681.28
BOL,Bolivia,Lower middle income,2007,EG.USE.PCAP.KG.OE,545.43
BOL,Bolivia,Lower middle income,2008,EG.USE.PCAP.KG.OE,570.15
BOL,Bolivia,Lower middle income,2009,EG.USE.PCAP.KG.OE,583.81
BOL,Bolivia,Lower middle income,2010,EG.USE.PCAP.KG.OE,625.27
BOL,Bolivia,Lower middle income,2011,EG.USE.PCAP.KG.OE,649.34
BOL,Bolivia,Lower middle income,2012,EG.USE.PCAP.KG.OE,734.28
BOL,Bolivia,Lower middle income,2013,EG.USE.PCAP.KG.OE,726.32
BRA,Brazil,Upper middle income,1980,EG.USE.PCAP.KG.OE,931.01
BRA,Brazil,Upper middle income,1981,EG.USE.PCAP.KG.OE,872.6
BRA,Brazil,Upper middle income,1982,EG.USE.PCAP.KG.OE,867.12
BRA,Brazil,Upper middle income,1983,EG.USE.PCAP.KG.OE,868.99
BRA,Brazil,Upper middle income,1984,EG.USE.PCAP.KG.OE,904.8
BRA,Brazil,Upper middle income,1985,EG.USE.PCAP.KG.OE,945.68
BRA,Brazil,Upper middle income,1986,EG.USE.PCAP.KG.OE,969.64
BRA,Brazil,Upper middle income,1987,EG.USE.PCAP.KG.OE,987.36
BRA,Brazil,Upper middle income,1988,EG.USE.PCAP.KG.OE,981.48
BRA,Brazil,Upper middle income,1989,EG.USE.PCAP.KG.OE,982.66
BRA,Brazil,Upper middle income,1990,EG.USE.PCAP.KG.OE,930.33
BRA,Brazil,Upper middle income,1991,EG.USE.PCAP.KG.OE,931.66
BRA,Brazil,Upper middle income,1992,EG.USE.PCAP.KG.OE,925.89
BRA,Brazil,Upper middle income,1993,EG.USE.PCAP.KG.OE,933.85
BRA,Brazil,Upper middle income,1994,EG.USE.PCAP.KG.OE,967.59
BRA,Brazil,Upper middle income,1995,EG.USE.PCAP.KG.OE,985.2
BRA,Brazil,Upper middle income,1996,EG.USE.PCAP.KG.OE,1021.84
BRA,Brazil,Upper middle income,1997,EG.USE.PCAP.KG.OE,1057.73
BRA,Brazil,Upper middle income,1998,EG.USE.PCAP.KG.OE,1067.31
BRA,Brazil,Upper middle income,1999,EG.USE.PCAP.KG.OE,1076.11
BRA,Brazil,Upper middle income,2000,EG.USE.PCAP.KG.OE,1065.77
BRA,Brazil,Upper middle income,2001,EG.USE.PCAP.KG.OE,1070.14
BRA,Brazil,Upper middle income,2002,EG.USE.PCAP.KG.OE,1084.68
BRA,Brazil,Upper middle income,2003,EG.USE.PCAP.KG.OE,1089.51
BRA,Brazil,Upper middle income,2004,EG.USE.PCAP.KG.OE,1137.07
BRA,Brazil,Upper middle income,2005,EG.USE.PCAP.KG.OE,1152.76
BRA,Brazil,Upper middle income,2006,EG.USE.PCAP.KG.OE,1180.05
BRA,Brazil,Upper middle income,2007,EG.USE.PCAP.KG.OE,1234.2
BRA,Brazil,Upper middle income,2008,EG.USE.PCAP.KG.OE,1290.17
BRA,Brazil,Upper middle income,2009,EG.USE.PCAP.KG.OE,1236.15
BRA,Brazil,Upper middle income,2010,EG.USE.PCAP.KG.OE,1354.08
BRA,Brazil,Upper middle income,2011,EG.USE.PCAP.KG.OE,1362.56
BRA,Brazil,Upper middle income,2012,EG.USE.PCAP.KG.OE,1408.85
BRA,Brazil,Upper middle income,2013,EG.USE.PCAP.KG.OE,1456.11
BRB,Barbados,High income,1990,EG.USE.PCAP.KG.OE,1243.83
BRB,Barbados,High income,2004,EG.USE.PCAP.KG.OE,1396.62
BRB,Barbados,High income,2005,EG.USE.PCAP.KG.OE,1447.25
BRB,Barbados,High income,2006,EG.USE.PCAP.KG.OE,1471.76
BRB,Barbados,High income,2007,EG.USE.PCAP.KG.OE,1477.28
BRN,Brunei,High income,1980,EG.USE.PCAP.KG.OE,7182.2
BRN,Brunei,High income,1981,EG.USE.PCAP.KG.OE,6695.17
BRN,Brunei,High income,1982,EG.USE.PCAP.KG.OE,6963.7
BRN,Brunei,High income,1983,EG.USE.PCAP.KG.OE,7110.86
BRN,Brunei,High income,1984,EG.USE.PCAP.KG.OE,7920.39
BRN,Brunei,High income,1985,EG.USE.PCAP.KG.OE,8023.81
BRN,Brunei,High income,1986,EG.USE.PCAP.KG.OE,6810.9
BRN,Brunei,High income,1987,EG.USE.PCAP.KG.OE,6755.39
BRN,Brunei,High income,1988,EG.USE.PCAP.KG.OE,5432.45
BRN,Brunei,High income,1989,EG.USE.PCAP.KG.OE,6106.83
BRN,Brunei,High income,1990,EG.USE.PCAP.KG.OE,6592.99
BRN,Brunei,High income,1991,EG.USE.PCAP.KG.OE,7236.05
BRN,Brunei,High income,1992,EG.USE.PCAP.KG.OE,7568.67
BRN,Brunei,High income,1993,EG.USE.PCAP.KG.OE,7099.2
BRN,Brunei,High income,1994,EG.USE.PCAP.KG.OE,6424.02
BRN,Brunei,High income,1995,EG.USE.PCAP.KG.OE,7512.63
BRN,Brunei,High income,1996,EG.USE.PCAP.KG.OE,7387.24
BRN,Brunei,High income,1997,EG.USE.PCAP.KG.OE,7458.47
BRN,Brunei,High income,1998,EG.USE.PCAP.KG.OE,7266.09
BRN,Brunei,High income,1999,EG.USE.PCAP.KG.OE,7252.47
BRN,Brunei,High income,2000,EG.USE.PCAP.KG.OE,7140.82
BRN,Brunei,High income,2001,EG.USE.PCAP.KG.OE,6479.12
BRN,Brunei,High income,2002,EG.USE.PCAP.KG.OE,6208.97
BRN,Brunei,High income,2003,EG.USE.PCAP.KG.OE,7075.19
BRN,Brunei,High income,2004,EG.USE.PCAP.KG.OE,6371.59
BRN,Brunei,High income,2005,EG.USE.PCAP.KG.OE,6048.02
BRN,Brunei,High income,2006,EG.USE.PCAP.KG.OE,8453.47
BRN,Brunei,High income,2007,EG.USE.PCAP.KG.OE,8520.8
BRN,Brunei,High income,2008,EG.USE.PCAP.KG.OE,9212.08
BRN,Brunei,High income,2009,EG.USE.PCAP.KG.OE,7795.85
BRN,Brunei,High income,2010,EG.USE.PCAP.KG.OE,8181.57
BRN,Brunei,High income,2011,EG.USE.PCAP.KG.OE,9645.9
BRN,Brunei,High income,2012,EG.USE.PCAP.KG.OE,9418.9
BRN,Brunei,High income,2013,EG.USE.PCAP.KG.OE,7389.22
BTN,Bhutan,Lower middle income,1990,EG.USE.PCAP.KG.OE,100.23
BTN,Bhutan,Lower middle income,2004,EG.USE.PCAP.KG.OE,276.93
BTN,Bhutan,Lower middle income,2005,EG.USE.PCAP.KG.OE,307.54
BTN,Bhutan,Lower middle income,2006,EG.USE.PCAP.KG.OE,313.4
BTN,Bhutan,Lower middle income,2007,EG.USE.PCAP.KG.OE,357.97
BWA,Botswana,Upper middle income,1981,EG.USE.PCAP.KG.OE,768
BWA,Botswana,Upper middle income,1982,EG.USE.PCAP.KG.OE,773.23
BWA,Botswana,Upper middle income,1983,EG.USE.PCAP.KG.OE,752.82
